KAach,KEach,DVach,EC50ach,m2max,chemax,IC50m2,IC50che,KAunk,KEunk,DVunk,EC50unk,MAXunk,test_freq,SS,
0.7,0.700423534,1.238596831,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,32.63827479,0.450835825,6.455836472,5.383,0,0,7,7,1,1,7,5,0,0.7,1.36E-05
0.7,0.658334938,1.391525352,5.94953249,5.383,0,0,7,7,1,1,7,5,0,0.7,1.46E-05
0.7,36.62020391,0.229716623,6.740305693,5.383,0,0,7,7,1,1,7,5,0,0.7,1.69E-05
0.7,0.627322528,1.531055887,5.907712401,5.383,0,0,7,7,1,1,7,5,0,0.7,1.46E-05
0.7,47.84346635,0.098941319,7.032887992,5.383,0,0,7,7,1,1,7,5,0,0.7,3.58E-05
0.7,0.696066354,1.237759207,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,49.92985257,0.270945469,6.65966466,5.383,0,0,7,7,1,1,7,5,0,0.7,1.50E-05
0.7,0.701198025,1.238654371,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,38.12342687,0.128950001,6.983237851,5.383,0,0,7,7,1,1,7,5,0,0.7,2.91E-05
0.7,0.699363711,1.237773346,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,48.92536858,0.378248295,6.53172123,5.383,0,0,7,7,1,1,7,5,0,0.7,1.35E-05
0.7,0.699719668,1.237997745,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,46.40618697,0.371913631,6.536965161,5.383,0,0,7,7,1,1,7,5,0,0.7,1.35E-05
0.7,0.627570971,1.525946788,5.909370931,5.383,0,0,7,7,1,1,7,5,0,0.7,1.46E-05
0.7,45.14074425,0.117592238,7.029972517,5.383,0,0,7,7,1,1,7,5,0,0.7,3.27E-05
0.7,0.756414344,1.086615879,6.056737648,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,44.83967425,0.119218033,7.021278675,5.383,0,0,7,7,1,1,7,5,0,0.7,3.20E-05
0.7,0.699904253,1.237905285,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.700041716,1.237680534,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.700911903,1.240070559,6,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,47.86986502,0.080354345,7.150694719,5.383,0,0,7,7,1,1,7,5,0,0.7,4.43E-05
0.7,40.54969397,0.235168036,6.738517267,5.383,0,0,7,7,1,1,7,5,0,0.7,1.68E-05
0.7,0.701481492,1.228561448,6.00262958,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
0.7,0.63592455,1.48367516,5.92060933,5.383,0,0,7,7,1,1,7,5,0,0.7,1.46E-05
0.7,46.59606287,0.24306868,6.714780358,5.383,0,0,7,7,1,1,7,5,0,0.7,1.61E-05
0.7,44.9988438,0.355526956,6.556286602,5.383,0,0,7,7,1,1,7,5,0,0.7,1.36E-05
0.7,0.892561048,0.870573147,6.153679302,5.383,0,0,7,7,1,1,7,5,0,0.7,1.44E-05
0.7,42.34300145,0.239606506,6.725678759,5.383,0,0,7,7,1,1,7,5,0,0.7,1.64E-05
0.7,1.107900673,0.693266971,6.252131922,5.383,0,0,7,7,1,1,7,5,0,0.7,1.45E-05
1,0.991757588,1.190110152,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.994812683,1.191198724,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.992000674,1.190783601,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.985275785,1.195267038,5.998027957,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.99112394,1.190348885,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,2.64205626,0.49864392,6.376413809,5.383,0,0,7,7,1,1,7,5,0,1,1.27E-05
1,10.48413755,0.061079035,7.238991371,5.383,0,0,7,7,1,1,7,5,0,1,8.98E-05
1,6.062945824,0.19044112,6.785421146,5.383,0,0,7,7,1,1,7,5,0,1,2.13E-05
1,1.011217831,1.165231259,6.009166519,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,10.00262219,0.089169948,7.029287013,5.383,0,0,7,7,1,1,7,5,0,1,5.38E-05
1,0.991859476,1.19103155,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,4.206309709,0.308784605,6.579550037,5.383,0,0,7,7,1,1,7,5,0,1,1.44E-05
1,0.991687801,1.190366571,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,0.992409449,1.190923454,6,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,1.189719797,1.004458921,6.07389461,5.383,0,0,7,7,1,1,7,5,0,1,1.25E-05
1,2.516896643,0.523761368,6.354647632,5.383,0,0,7,7,1,1,7,5,0,1,1.26E-05
1,7.099782707,0.14265899,6.909577008,5.383,0,0,7,7,1,1,7,5,0,1,3.07E-05
1,6.888989071,0.159941604,6.850526748,5.383,0,0,7,7,1,1,7,5,0,1,2.56E-05
