"Freq","KAach","KEach","DVach","EC50ach","m2max","chemax","IC50m2","IC50che","KAunk","KEunk","DVunk","EC50unk","MAXunk","test_freq","SS"
"",0.7,2.932083,1.953569,6,5.383,0.876530906939027,0.366074757603113,6.69441191485908,25.3225837579353,1,1,7,5,0,0.7,1.39543282980587e-05
"",0.7,2.932083,1.953569,6,5.383,0.897533603695875,0.371089923605223,6.67940006971733,8.53150242875665,1,1,7,5,0,0.7,1.39336565975762e-05
"",0.7,2.932083,1.953569,6,5.383,0.893918353839334,0.400054737800874,6.68038219672618,7.35316232688564,1,1,7,5,0,0.7,1.40010646464259e-05
"",0.7,2.932083,1.953569,6,5.383,0.908125047908056,0.376640234904861,6.63942916315653,7.93660721935196,1,1,7,5,0,0.7,1.39227283557231e-05
"",0.7,2.932083,1.953569,6,5.383,0.876982368038381,0.433750181697942,6.71606293862525,6.97559403995434,1,1,7,5,0,0.7,1.40936842360541e-05
"",0.7,2.932083,1.953569,6,5.383,0.87214863664631,0.364875377698186,6.75124525726656,27.1391574826454,1,1,7,5,0,0.7,1.39716549672108e-05
"",0.7,2.932083,1.953569,6,5.383,0.844982386463538,0.420671867769989,6.83493291024736,7.08188584962016,1,1,7,5,0,0.7,1.41545751585685e-05
"",0.7,2.932083,1.953569,6,5.383,0.869173967524465,0.36553909113877,6.72101615337651,21.6231173194383,1,1,7,5,0,0.7,1.39668382878916e-05
"",0.7,2.932083,1.953569,6,5.383,0.85037923127557,0.416473274860337,6.80318054926232,7.09325938671131,1,1,7,5,0,0.7,1.4129193535799e-05
"",0.7,2.932083,1.953569,6,5.383,0.893617028397848,0.53736855189821,6.65881535070011,6.57708460785324,1,1,7,5,0,0.7,1.42073195306386e-05
"",0.7,2.932083,1.953569,6,5.383,0.881296474780191,0.383772384220937,6.72266499159627,7.62456826821953,1,1,7,5,0,0.7,1.39918707934297e-05
"",0.7,2.932083,1.953569,6,5.383,0.898182307828983,0.365778149328526,6.66274739659858,30.1889411919415,1,1,7,5,0,0.7,1.3915084696858e-05
"",0.7,2.932083,1.953569,6,5.383,0.890901125035858,0.36571536138902,6.69551850772449,21.5694449735914,1,1,7,5,0,0.7,1.39343898168637e-05
"",0.7,2.932083,1.953569,6,5.383,0.886105483715481,0.422245499078852,6.69119463368889,7.05363300440947,1,1,7,5,0,0.7,1.40552652568052e-05
"",0.7,2.932083,1.953569,6,5.383,0.841075930083738,0.407605849474295,6.84257207060864,7.19694780829384,1,1,7,5,0,0.7,1.41351493003028e-05
"",0.7,2.932083,1.953569,6,5.383,0.899211171002479,0.378731914811904,6.67043821385019,7.80642988140572,1,1,7,5,0,0.7,1.39456101112072e-05
"",0.7,2.932083,1.953569,6,5.383,0.922456398390797,0.415344997252489,6.60331169362295,7.1198506594442,1,1,7,5,0,0.7,1.39834398188644e-05
"",0.7,2.932083,1.953569,6,5.383,0.865428397702856,0.430181985034452,6.75324916816689,7,1,1,7,5,0,0.7,1.41141955900576e-05
"",0.7,2.932083,1.953569,6,5.383,0.896535977372321,0.425356911640664,6.65984292721857,7.04981497324419,1,1,7,5,0,0.7,1.40359516323261e-05
"",0.7,2.932083,1.953569,6,5.383,0.923809025935688,0.410599435610227,6.62068369907556,7.15650659438065,1,1,7,5,0,0.7,1.39995449822885e-05
"",0.7,2.932083,1.953569,6,5.383,0.864300538070995,0.43004815649537,6.75248606325346,7.01051570705705,1,1,7,5,0,0.7,1.41115513993286e-05
"",0.7,2.932083,1.953569,6,5.383,0.843071411280964,0.430819087852571,6.83959980077559,7.00949597550487,1,1,7,5,0,0.7,1.41778803836803e-05
"",0.7,2.932083,1.953569,6,5.383,0.860172341414443,0.365072227352756,6.77287386349572,22.4283588300344,1,1,7,5,0,0.7,1.39896590623422e-05
"",0.7,2.932083,1.953569,6,5.383,0.858733800600524,0.42077543971057,6.75885231581754,7.07957606970036,1,1,7,5,0,0.7,1.41028223970221e-05
"",0.7,2.932083,1.953569,6,5.383,0.875949528820288,0.474391827591287,6.70926795472824,6.76873357910833,1,1,7,5,0,0.7,1.41600712442778e-05
"",0.7,2.932083,1.953569,6,5.383,0.887266679586993,0.420462964328772,6.68655133413797,7.0807473621964,1,1,7,5,0,0.7,1.4045615537463e-05
"",0.7,2.932083,1.953569,6,5.383,0.860795244382038,0.365992887718005,6.79521277879557,26.3994076332964,1,1,7,5,0,0.7,1.40015686312878e-05
"",0.7,2.932083,1.953569,6,5.383,0.89319007283392,0.366345440494038,6.68981508137504,26.0885812354909,1,1,7,5,0,0.7,1.39308467161826e-05
"",0.7,2.932083,1.953569,6,5.383,0.887832289668875,0.418477023848713,6.68818222041931,7.08579635465288,1,1,7,5,0,0.7,1.40451761868323e-05
"Freq","KAach","KEach","DVach","EC50ach","m2max","chemax","IC50m2","IC50che","KAunk","KEunk","DVunk","EC50unk","MAXunk","test_freq","SS"
"finalparamsDF",1,2.932083,1.953569,6,5.383,0.660627037607183,0.391561316355407,21.2849418141805,8.51619326222074,1,1,7,5,0,1,1.24589026728635e-05
"",1,2.932083,1.953569,6,5.383,0.636395911000353,0.460952835121699,20.3432313455332,6.80970141792125,1,1,7,5,0,1,1.24132963283929e-05
"",1,2.932083,1.953569,6,5.383,0.646641697020654,0.421380287738524,21.7774583564651,7.17508356171888,1,1,7,5,0,1,1.24359621810689e-05
"",1,2.932083,1.953569,6,5.383,0.650483388938765,0.423483458080842,19.9122616575355,7.15435496574368,1,1,7,5,0,1,1.24348697232312e-05
"",1,2.932083,1.953569,6,5.383,0.633784840199042,0.486852615273463,21.2413292436006,6.67768268505684,1,1,7,5,0,1,1.24006400274039e-05
"",1,2.932083,1.953569,6,5.383,0.657607181014992,0.39690191225081,22.8905354366588,7.84825408885154,1,1,7,5,0,1,1.24542656541421e-05
"",1,2.932083,1.953569,6,5.383,0.653368405619888,0.408561644539646,19.8399928354624,7.40224593043539,1,1,7,5,0,1,1.24451150861043e-05
"",1,2.932083,1.953569,6,5.383,1.05551998619101,0.438731553099604,5.97695528851474,6.93665975208272,1,1,7,5,0,1,1.2419277113283e-05
"",1,2.932083,1.953569,6,5.383,0.639166896710638,0.451080686633299,19.8494916164854,6.88125794961031,1,1,7,5,0,1,1.24175773357021e-05
"",1,2.932083,1.953569,6,5.383,0.642579538770603,0.435499800857995,20.3699146589124,7.00733183319215,1,1,7,5,0,1,1.24267820486143e-05
"",1,2.932083,1.953569,6,5.383,0.660968139418536,0.390675888072396,21.2506432170738,13.3684856719555,1,1,7,5,0,1,1.24596181996784e-05
"",1,2.932083,1.953569,6,5.383,0.629094506268939,0.511024926119487,20.3139321598234,6.58682758631895,1,1,7,5,0,1,1.23904622685438e-05
"",1,2.932083,1.953569,6,5.383,0.641240399878441,0.447683140963919,21.2734818773946,6.90634400929206,1,1,7,5,0,1,1.24194793777681e-05
"",1,2.932083,1.953569,6,5.383,0.633406045675813,0.467955231979818,21.4455363941587,6.77639154522711,1,1,7,5,0,1,1.24087599227502e-05
"",1,2.932083,1.953569,6,5.383,0.658486229468928,0.398228600557566,20.7207956329782,7.79406422218899,1,1,7,5,0,1,1.24534527616729e-05
"",1,2.932083,1.953569,6,5.383,0.643757271940018,0.43577987139378,21.9826757649073,7.0065945390412,1,1,7,5,0,1,1.24265297092831e-05
"",1,2.932083,1.953569,6,5.383,0.644654704381847,0.438363276403357,20.513913314926,6.98299261911379,1,1,7,5,0,1,1.2424959671662e-05
"",1,2.932083,1.953569,6,5.383,0.658049027404686,0.399807411396986,21.3347147861356,7.68154677341197,1,1,7,5,0,1,1.24519159176585e-05
"",1,2.932083,1.953569,6,5.383,0.660599751938683,0.393996382067784,21.3419560913496,8.07525040403848,1,1,7,5,0,1,1.24569044661621e-05
"",1,2.932083,1.953569,6,5.383,0.630377686273859,0.505388051657097,20.6812788941698,6.61123784805344,1,1,7,5,0,1,1.23936566202186e-05
"",1,2.932083,1.953569,6,5.383,0.644573427612256,0.441872644892813,27.0355189443971,6.96378581459699,1,1,7,5,0,1,1.24237595852524e-05
"",1,2.932083,1.953569,6,5.383,0.65894331848842,0.395068231161625,20.7853021612437,7.98821668497628,1,1,7,5,0,1,1.24560214427363e-05
"",1,2.932083,1.953569,6,5.383,0.644064046630651,0.435730303027165,22.3514285281515,7.01025086416587,1,1,7,5,0,1,1.2426562704216e-05
"",1,2.932083,1.953569,6,5.383,0.643909197655785,0.435716510588555,19.9682188919584,7.00527481414886,1,1,7,5,0,1,1.24266426207744e-05
"",1,2.932083,1.953569,6,5.383,0.659248261173867,0.394568459288899,21.6892023605438,8.02981987542549,1,1,7,5,0,1,1.24564196139328e-05
"",1,2.932083,1.953569,6,5.383,0.65656756884502,0.399985563047871,20.821331867124,7.67590584518162,1,1,7,5,0,1,1.24517595270737e-05
"",1,2.932083,1.953569,6,5.383,0.644044293274738,0.438398142985353,21.0427871994785,6.98803980535498,1,1,7,5,0,1,1.24250448137615e-05
"",1,2.932083,1.953569,6,5.383,0.627108926191038,0.518538725485702,20.591253286112,6.56026282137084,1,1,7,5,0,1,1.2387706681663e-05
"",1,2.932083,1.953569,6,5.383,0.66206968773828,0.390921987008757,20.4569421958643,8.78444115547328,1,1,7,5,0,1,1.24594535727018e-05
"",1,2.932083,1.953569,6,5.383,0.641634236040669,0.457140673008231,20.2766333920856,6.84963211687728,1,1,7,5,0,1,1.24152941737957e-05
"",1,2.932083,1.953569,6,5.383,0.645732804320528,0.430759718939354,20.6101015320873,7.06186992226445,1,1,7,5,0,1,1.24297350490596e-05
"",1,2.932083,1.953569,6,5.383,0.661513019567369,0.390489781232659,28.7142769514167,13.3758157001955,1,1,7,5,0,1,1.24596449140955e-05
"",1,2.932083,1.953569,6,5.383,0.659503074988005,0.390108979002113,20.5167901903487,13.3753639210846,1,1,7,5,0,1,1.24598863779307e-05
"",1,2.932083,1.953569,6,5.383,0.640491736823759,0.456018483598785,19.9950115038766,6.85008661523014,1,1,7,5,0,1,1.24149070853208e-05
"",1,2.932083,1.953569,6,5.383,0.65616792948044,0.404510510356597,20.5930203568877,7.52131309462315,1,1,7,5,0,1,1.24483139939353e-05
"",1,2.932083,1.953569,6,5.383,0.637840353359304,0.476349436437339,19.7119028440443,6.73484388620066,1,1,7,5,0,1,1.24049636956506e-05
"",1,2.932083,1.953569,6,5.383,0.647507131114723,0.423775248005659,19.7714558445333,7.14334031125356,1,1,7,5,0,1,1.24343062862551e-05
"",1,2.932083,1.953569,6,5.383,0.626048161618326,0.524981960794238,20.8309782249713,6.53755968424207,1,1,7,5,0,1,1.23854011782187e-05
"",1,2.932083,1.953569,6,5.383,0.657495623330024,0.3957628960143,22.2236077182967,7.91331970414102,1,1,7,5,0,1,1.24551728766808e-05
"",1,2.932083,1.953569,6,5.383,0.647949800718846,0.415211051109597,20.8892718443907,7.25591762786649,1,1,7,5,0,1,1.24406016417231e-05
"",1,2.932083,1.953569,6,5.383,0.643868233638265,0.437041237889268,28.6562337561073,7,1,1,7,5,0,1,1.24258420657703e-05
"",1,2.932083,1.953569,6,5.383,0.620932492386501,0.536470270310328,20.6477298604691,6.49795505840103,1,1,7,5,0,1,1.23826799091606e-05
"",1,2.932083,1.953569,6,5.383,0.657689339392892,0.393726191700308,20.0517944477052,8.24788986623602,1,1,7,5,0,1,1.2457890945367e-05
"",1,2.932083,1.953569,6,5.383,0.618769239858184,0.559564355322318,21.9362828757184,6.4392455868404,1,1,7,5,0,1,1.2375022237077e-05
"",1,2.932083,1.953569,6,5.383,0.624184285883926,0.505855568053834,20.2930549476139,6.60133141582007,1,1,7,5,0,1,1.23925630939021e-05
"",1,2.932083,1.953569,6,5.383,0.644249201367251,0.437079423788738,20.2963283364401,7,1,1,7,5,0,1,1.24258377364131e-05
"",1,2.932083,1.953569,6,5.383,0.64191317078833,0.438034754577659,21.6789086048372,6.98672778156394,1,1,7,5,0,1,1.24251445867241e-05
"",1,2.932083,1.953569,6,5.383,0.640769981531806,0.452548627286123,20.7758493268942,6.87032371168173,1,1,7,5,0,1,1.2416820399741e-05
"",1,2.932083,1.953569,6,5.383,1.02880192007393,0.391812473367864,6.00753170639173,7.85482237611554,1,1,7,5,0,1,1.24804340469749e-05
"",1,2.932083,1.953569,6,5.383,0.644550230772255,0.439194254090781,20.8350086469726,6.98516533513333,1,1,7,5,0,1,1.24250092571216e-05
"",1,2.932083,1.953569,6,5.383,0.629611678002019,0.505729623783776,20.9461773542952,6.60849857744248,1,1,7,5,0,1,1.23929543823613e-05
"",1,2.932083,1.953569,6,5.383,0.660678927679545,0.391049939541087,21.9829661961866,8.71577780255591,1,1,7,5,0,1,1.2459328931764e-05
"",1,2.932083,1.953569,6,5.383,0.645095178056166,0.437552050728425,21.350863656873,7,1,1,7,5,0,1,1.24259741888629e-05
"",1,2.932083,1.953569,6,5.383,0.646679144207295,0.440753991295607,24.6363668927214,6.96638376146846,1,1,7,5,0,1,1.24236649795812e-05
"",1,2.932083,1.953569,6,5.383,0.646000285350094,0.441258366537574,21.5564371177167,6.98170272005543,1,1,7,5,0,1,1.24277938972676e-05
"",1,2.932083,1.953569,6,5.383,0.642105355605442,0.438542229416467,19.843026239329,6.98952229572251,1,1,7,5,0,1,1.24252579589294e-05
"",1,2.932083,1.953569,6,5.383,0.645349570091524,0.432871470444892,21.212740689872,7.04105275518614,1,1,7,5,0,1,1.24284524417692e-05
"",1,2.932083,1.953569,6,5.383,0.661043846729749,0.389762027820309,21.455493011884,19.7129788472188,1,1,7,5,0,1,1.24602645073363e-05
"",1,2.932083,1.953569,6,5.383,0.6305043496349,0.492102129725221,20.8613367631703,6.6599326097898,1,1,7,5,0,1,1.23977530865982e-05
"",1,2.932083,1.953569,6,5.383,0.644015191538816,0.440338089269587,22.1740039197647,6.97280232869887,1,1,7,5,0,1,1.24240530723042e-05
"",1,2.932083,1.953569,6,5.383,0.659775403049443,0.392921861981263,21.741878422546,8.38685103397598,1,1,7,5,0,1,1.24583634651762e-05
"",1,2.932083,1.953569,6,5.383,0.646311707948792,0.437142970731666,21.0634194166474,7.00625344421666,1,1,7,5,0,1,1.24265829095535e-05
"",1,2.932083,1.953569,6,5.383,0.658026175167225,0.400362282998718,21.6816135029154,7.665922668267,1,1,7,5,0,1,1.24514988097132e-05
"",1,2.932083,1.953569,6,5.383,0.648865029731671,0.419852022971298,20.6949849012238,7.19534696139478,1,1,7,5,0,1,1.24369602183364e-05
"",1,2.932083,1.953569,6,5.383,0.644079892809888,0.437016242099176,20.3639017412452,7,1,1,7,5,0,1,1.24258427497961e-05
"",1,2.932083,1.953569,6,5.383,0.626399943587575,0.517344815216716,21.5779834610161,6.56575877577344,1,1,7,5,0,1,1.23884261906163e-05
"",1,2.932083,1.953569,6,5.383,0.633571325094185,0.465521578877845,21.3072425838926,6.79485744500177,1,1,7,5,0,1,1.24104597086138e-05
"",1,2.932083,1.953569,6,5.383,0.649140663061064,0.424144327552352,25.5418753997477,7.14067741296228,1,1,7,5,0,1,1.24341226383862e-05
"",1,2.932083,1.953569,6,5.383,0.632362418236801,0.490226530642538,20.1478205130121,6.67179385950689,1,1,7,5,0,1,1.23992328036951e-05
"",1,2.932083,1.953569,6,5.383,0.646179248468611,0.437667392833836,21.2038542724168,7,1,1,7,5,0,1,1.24260569902021e-05
"",1,2.932083,1.953569,6,5.383,0.651406050132016,0.408591291320842,20.9843571208707,7.39226016793199,1,1,7,5,0,1,1.24452015620847e-05
"",1,2.932083,1.953569,6,5.383,0.660594186261371,0.391627414554588,27.3952606875209,8.78168924572593,1,1,7,5,0,1,1.2459244340095e-05
"",1,2.932083,1.953569,6,5.383,0.647305526649858,0.426009284321213,21.4704012709187,7.1051688414527,1,1,7,5,0,1,1.24330624853524e-05
"",1,2.932083,1.953569,6,5.383,0.641168985920178,0.455049459687156,35.2215222653174,6.85815761958951,1,1,7,5,0,1,1.24155280725346e-05
"",1,2.932083,1.953569,6,5.383,0.656155861591435,0.396303615241982,19.9158637257525,7.87121793596166,1,1,7,5,0,1,1.24547540812419e-05
"",1,2.932083,1.953569,6,5.383,0.655764624871479,0.401345529481206,20.5673239003704,7.61229576304586,1,1,7,5,0,1,1.24506915821815e-05
"",1,2.932083,1.953569,6,5.383,0.644562764537129,0.428181903684583,20.2062371508166,7.08807705014321,1,1,7,5,0,1,1.24313794879261e-05
"",1,2.932083,1.953569,6,5.383,0.9457693221398,0.391799782590119,6.08288288759925,7.97610442522502,1,1,7,5,0,1,1.24957578033003e-05
"",1,2.932083,1.953569,6,5.383,0.639402292449496,0.449987326285795,24.0081117080568,6.88989202926724,1,1,7,5,0,1,1.24181659892242e-05
"",1,2.932083,1.953569,6,5.383,0.654534657311645,0.398043670083954,20.1740504445161,7.75275897404604,1,1,7,5,0,1,1.24534135643059e-05
"",1,2.932083,1.953569,6,5.383,0.643173050729413,0.435748381278614,20.3288547889593,7,1,1,7,5,0,1,1.24270716869352e-05
"",1,2.932083,1.953569,6,5.383,0.649472585054702,0.421462362699641,21.0316331501409,7.16709679876296,1,1,7,5,0,1,1.24359354163236e-05
"",1,2.932083,1.953569,6,5.383,0.63919559159534,0.439864226590634,19.9723149847767,6.96550980888995,1,1,7,5,0,1,1.24243295938717e-05
"",1,2.932083,1.953569,6,5.383,0.644377022232234,0.437610088734077,19.8443919194783,6.99408592358767,1,1,7,5,0,1,1.24254588231956e-05
"",1,2.932083,1.953569,6,5.383,0.644492541240297,0.434959102017119,21.2044351573265,7.01879620593176,1,1,7,5,0,1,1.24270764053143e-05
"",1,2.932083,1.953569,6,5.383,0.658443195135543,0.390128363032339,22.0715434060387,13.3599775200603,1,1,7,5,0,1,1.24599028881769e-05
"",1,2.932083,1.953569,6,5.383,0.617768859107793,0.552536154084932,19.7608823412649,6.45859979972407,1,1,7,5,0,1,1.23772137043413e-05
"",1,2.932083,1.953569,6,5.383,0.657238777197504,0.401458547341749,21.5410955142435,7.61208576730567,1,1,7,5,0,1,1.24506049777848e-05
"",1,2.932083,1.953569,6,5.383,0.656368740004998,0.400715946859881,20.5567484596399,7.64494405699541,1,1,7,5,0,1,1.24511794292639e-05
"",1,2.932083,1.953569,6,5.383,0.658310252543564,0.392793956315151,25.109708160147,8.3288127654797,1,1,7,5,0,1,1.24580905674479e-05
"",1,2.932083,1.953569,6,5.383,0.655799122771838,0.407138775512123,22.2407591024507,7.43488183544595,1,1,7,5,0,1,1.2446235225625e-05
"",1,2.932083,1.953569,6,5.383,0.64559540510568,0.440732610053564,21.0029257374581,6.97455353632321,1,1,7,5,0,1,1.24246040444249e-05
"",1,2.932083,1.953569,6,5.383,0.640974130435498,0.45263043854509,22.1950308136175,6.87798002716672,1,1,7,5,0,1,1.24172248959823e-05
"",1,2.932083,1.953569,6,5.383,0.660111178680605,0.392735461733575,21.968026652801,8.29647067320913,1,1,7,5,0,1,1.24579733985158e-05
"",1,2.932083,1.953569,6,5.383,0.65157997277166,0.411410961275944,20.7547472729488,7.35715987723019,1,1,7,5,0,1,1.24435377388846e-05
"",1,2.932083,1.953569,6,5.383,0.643252510880033,0.437335995826653,20.2008402631794,7,1,1,7,5,0,1,1.24258947922764e-05
"",1,2.932083,1.953569,6,5.383,0.640375283573881,0.436833182486117,20.8584601096806,7,1,1,7,5,0,1,1.242599232377e-05
"",1,2.932083,1.953569,6,5.383,0.659683208051833,0.393039946890042,21.4066508046741,8.19891401966802,1,1,7,5,0,1,1.24576733721495e-05
"",1,2.932083,1.953569,6,5.383,0.627856714264049,0.5056743493997,21.8442271032238,6.60463357008119,1,1,7,5,0,1,1.23922957765739e-05
"",1,2.932083,1.953569,6,5.383,0.638433376032215,0.45708703523626,20.5006303442784,6.84143240939345,1,1,7,5,0,1,1.2414294112941e-05
"",1,2.932083,1.953569,6,5.383,0.628741458238702,0.497883199883559,20.8745347824413,6.635011295116,1,1,7,5,0,1,1.23953525072189e-05
