Time,0.1HZ,0.3HZ,0.7HZ,1HZ,3HZ,7HZ,10HZ,15HZ,30HZ,
73.18,319.175995,348.550995,328.332001,316.237976,370.257996,632.497009,583.855957,456.247009,811.989014,
73.2,319.290009,348.513,328.21701,316.428986,369.723999,632.572998,581.490967,455.789001,807.221008,
73.22,319.442993,348.131012,327.988007,316.695984,369.761993,632.192017,578.782043,454.872986,802.184998,
73.24,319.671997,347.825989,328.21701,317.115997,369.571014,632.076965,575.997009,454.14798,797.339966,
73.26,319.252014,347.101013,328.179016,317.458984,368.731995,632.381958,573.327026,453.424011,792.761963,
73.28,319.213989,347.178009,327.644989,317.153992,368.312012,632.22998,571.304993,452.622009,788.450989,
73.3,319.213989,346.796021,327.759003,317.22998,368.235992,632.039001,568.673035,451.89801,783.721008,
73.32,319.213989,345.919006,328.179016,317.345001,367.549011,632.22998,566.041016,451.210999,779.143005,
73.34,319.252014,345.957001,327.339996,316.886993,367.015015,632.076965,563.40802,450.752991,775.137024,
73.36,319.290009,346.03302,326.958008,316.848999,367.167999,631.885986,561.005005,449.799011,770.407043,
73.38,319.290009,345.575012,327.377991,316.924988,366.519012,631.963013,558.716003,449.188995,766.096008,
73.4,319.213989,346.03302,326.958008,317.496979,366.138,631.809998,556.77002,448.57901,761.213013,
73.42,319.213989,345.766022,327.302002,317.307007,365.985016,631.809998,554.291016,447.891998,756.63501,
73.44,319.252014,345.231995,327.492004,317.268005,365.833008,631.847961,552.115967,447.358002,752.170959,
73.46,318.833008,345.346008,327.339996,316.886993,365.184021,632.000977,550.018005,446.442017,747.974976,
73.48,318.833008,345.308014,326.653015,316.924988,365.069977,631.847961,547.919983,445.946014,743.893005,
73.5,319.02301,344.392975,326.615021,317.268005,364.878998,632.000977,545.820984,445.641022,739.734985,
73.52,318.641998,344.202026,326.347992,317.307007,364.306976,632.343994,543.98999,444.992981,735.843018,
73.54,318.679993,344.392975,326.347992,316.772003,363.734009,631.734009,541.739014,444.076996,731.494019,
73.56,318.641998,343.820007,326.424011,317.22998,363.543976,632.076965,539.90802,443.390015,727.031006,
73.58,318.908997,343.744019,326.768005,317.115997,363.085999,632.305969,538.077026,442.475006,722.911011,
73.6,318.908997,343.782013,326.615021,316.886993,362.552002,631.924988,536.131042,441.864014,719.096008,
73.62,318.337006,343.401001,326.501007,316.772003,362.513977,631.885986,533.804016,441.406006,715.166992,
73.64,318.337006,342.71402,326.539001,316.733978,362.513977,632.152954,532.087952,440.949005,711.579956,
73.66,318.450989,342.485016,326.080994,316.772003,362.017975,632.22998,530.484985,440.14801,708.222961,
73.68,318.604004,342.638,326.042999,316.848999,361.598022,632.152954,528.653992,439.423004,704.52301,
73.7,318.450989,342.027008,326.005005,317.078003,361.178009,632.192017,526.289001,439.078979,701.051025,
73.72,318.450989,341.989014,326.234009,316.886993,360.987976,631.924988,524.838989,438.468994,697.312988,
73.74,318.221985,341.645996,326.272003,316.924988,360.300995,631.734009,523.580017,437.514984,693.687988,
73.76,318.298004,341.073975,326.424011,316.886993,360.071991,631.809998,521.786987,437.171997,689.796997,
73.78,318.375,341.149994,326.005005,316.695984,360.033997,631.771973,520.299011,436.675995,686.210999,
73.8,318.26001,341.149994,325.776001,316.733978,359.690002,631.580994,518.621033,436.217987,682.854004,
73.82,318.488983,340.692017,325.776001,316.848999,359.652008,631.734009,516.40802,435.608002,679.955017,
73.84,317.954987,340.463013,325.279999,316.811005,359.614014,631.734009,514.958008,435.074005,676.596985,
73.86,318.145996,340.005005,325.470001,316.695984,359.462006,631.46698,513.927979,434.615997,673.049988,
73.88,318.337006,339.852997,325.813995,316.390991,359.003998,631.580994,512.020996,433.890991,670.073975,
73.9,317.916992,339.738007,325.127014,315.703979,358.470001,631.46698,510.608978,433.356995,666.906982,
73.92,318.337006,339.661987,325.242004,315.552002,358.240997,631.35199,509.197998,432.898987,663.511963,
73.94,318.527008,339.242004,325.165009,316.009003,358.011993,631.276001,507.557983,432.289001,660.498047,
73.96,318.375,339.319,324.860016,316.277008,357.744995,630.932983,505.954987,431.526001,657.446045,
73.98,318.145996,339.127991,324.326019,316.582001,357.515991,630.588989,504.505981,431.639984,654.661987,
74,318.488983,338.747009,324.593018,316.582001,357.402008,630.779968,503.552032,431.259003,651.915039,
74.02,318.488983,338.785004,324.440002,315.703979,357.057983,630.666016,501.950012,430.533997,649.205994,
74.04,317.764008,338.556,324.555023,315.398987,356.372009,630.626953,500.042023,430.419006,646.382996,
74.06,317.802002,338.44101,324.440002,314.673981,356.410004,630.588989,498.707001,430,643.522034,
74.08,317.916992,338.251007,324.631012,315.627991,355.876007,630.666016,497.372009,429.428009,640.622986,
74.1,318.070007,338.097992,324.708008,315.894989,355.380005,630.245972,496.151001,428.855011,638.447998,
74.12,318.450989,337.906982,324.288025,315.856995,355.03598,630.666016,494.967987,428.359009,635.854004,
74.14,318.298004,337.60199,324.13501,316.161987,355.493988,630.092957,493.480011,427.481995,632.915955,
74.16,318.145996,337.259003,324.059021,316.46698,355.302979,629.825989,492.106995,426.986023,630.855957,
74.18,317.802002,337.029999,323.983002,315.741974,354.654999,629.635986,490.734009,426.490021,628.261963,
74.2,317.954987,336.725006,324.097015,315.322998,354.425995,629.825989,489.70401,426.147003,625.59198,
74.22,317.954987,336.838989,324.13501,315.474976,354.310974,629.55896,488.63501,425.803009,624.065979,
74.24,317.954987,337.41098,324.097015,315.398987,353.776978,629.75,486.918976,425.956024,621.890991,
74.26,317.841003,337.526001,324.13501,315.627991,353.509979,629.787964,485.736023,425.422028,619.335022,
74.28,317.802002,338.44101,323.944977,316.009003,353.395996,629.903015,484.629974,424.849976,616.855957,
74.3,318.031006,339.623993,324.097015,316.428986,352.862,629.903015,483.485016,424.430023,614.833984,
74.32,317.687988,341.073975,323.906006,315.970978,352.937988,629.825989,482.454987,423.781006,612.888,
74.34,317.307007,343.133972,323.716003,315.436981,352.746979,629.825989,481.234009,423.552979,610.40802,
74.36,317.307007,346.261993,323.067017,315.436981,352.632996,629.903015,480.243011,423.209015,608.234009,
74.38,317.115997,349.580994,323.716003,315.665985,352.174988,629.674011,478.984009,423.056976,606.25,
74.4,317.153992,353.242981,323.525024,315.741974,352.289001,629.674011,477.496002,422.40802,603.88501,
74.42,317.458984,357.59198,323.448975,315.856995,352.098999,629.863953,476.388977,421.912018,601.518982,
74.44,317.382996,361.94101,323.487,315.970978,351.411987,629.825989,475.703003,421.835999,599.536011,
74.46,317.42099,366.786011,323.372009,316.085999,351.144989,629.711975,475.09198,421.492981,597.590027,
74.48,317.458984,372.013,323.410004,315.703979,351.031006,629.863953,473.299011,420.768005,595.492004,
74.5,317.42099,377.087006,323.334015,315.819,350.802002,629.979004,472.346008,420.881989,593.583984,
74.52,317.382996,381.511993,323.601013,315.894989,350.535004,629.863953,471.467987,419.85199,592.019958,
74.54,316.962982,386.433014,323.029022,315.819,350.229004,629.711975,470.324005,419.088989,589.807983,
74.56,316.962982,390.057007,322.838013,315.703979,350.343994,629.903015,469.484009,418.783997,587.518982,
74.58,317.458984,394.291992,323.067017,315.932983,350.229004,629.787964,468.76001,418.783997,585.648987,
74.6,317.22998,398.449982,322.838013,315.552002,350.076996,629.825989,468.035004,418.05899,583.817993,
74.62,317.345001,401.998016,322.647003,315.514008,349.542999,630.130981,466.814026,417.678009,581.911011,
74.64,317.535004,405.431976,322.991028,315.169983,349.505005,630.054993,466.013,417.600983,580.079041,
74.66,317.458984,408.751007,323.296021,315.552002,349.084991,630.016968,465.211975,417.10498,578.210022,
74.68,317.307007,411.307007,322.609009,315.474976,348.932007,630.016968,464.105011,416.494995,576.913025,
74.7,317.115997,413.100006,322.72403,315.474976,348.817993,630.054993,463.494995,416.34198,574.548035,
74.72,316.924988,415.044983,322.991028,315.894989,348.703003,629.825989,462.846008,416.036987,572.945984,
74.74,317.22998,416.190002,322.53302,315.552002,348.513,629.979004,461.701996,415.235992,571.038025,
74.76,316.962982,416.990997,322.380005,315.285004,348.550995,630.359985,460.747986,414.777985,569.320984,
74.78,317.382996,418.25,322.380005,314.635986,348.39801,630.437012,460.02298,414.815979,567.605042,
74.8,317.382996,419.126984,322.228027,314.635986,347.902008,630.742004,458.916992,414.397003,565.697021,
74.82,317.191986,419.622986,322.228027,315.169983,347.864014,630.132019,458.115997,414.014984,564.171021,
74.84,317.345001,419.66098,322.609009,314.711975,347.864014,630.626953,457.428986,413.709991,562.377991,
74.86,317.345001,419.699005,322.685974,315.474976,347.178009,629.55896,456.856995,413.442993,560.776001,
74.88,317.153992,419.622986,322.34201,315.627991,347.368011,628.833984,456.207977,412.679993,559.403015,
74.9,317.22998,419.242004,322.34201,315.322998,347.330017,629.177979,455.292999,412.375,557.991028,
74.92,317.382996,418.668976,322.266022,315.285004,346.872009,629.062988,454.682007,412.221985,555.968994,
74.94,317.496979,417.753998,322.189972,314.86499,346.834015,628.719971,453.462006,411.993011,554.518982,
74.96,317.841003,416.953003,322.380005,314.673981,346.757996,628.719971,452.812988,411.764008,552.992981,
74.98,317.612,416.570984,322.113007,314.86499,346.186005,628.453003,452.278992,411.649994,551.46698,
75,317.916992,415.998993,322.228027,315.207977,346.223999,628.757996,451.707001,411.536011,549.597961,
75.02,317.878998,414.701996,322.418976,315.436981,345.994995,628.643982,450.82901,411.191986,548.147949,
75.04,317.612,413.442993,321.960999,315.398987,345.880005,627.307983,449.876007,410.46701,546.774963,
75.06,317.841003,412.221985,321.694,315.322998,345.690002,626.544983,448.846008,410.390991,545.515991,
75.08,317.992981,410.734009,321.922974,315.018005,345.537018,627.307983,448.884003,409.933014,544.10498,
75.1,317.687988,409.132019,321.960999,314.751007,345.384003,626.164001,447.891998,409.627991,542.730957,
75.12,317.496979,408.330994,322.075012,314.597992,344.964996,625.325012,446.747009,409.360992,541.700989,
75.14,317.649994,406.996002,322.418976,314.789001,344.774017,625.630005,446.404022,409.285004,540.136963,
75.16,317.612,405.355011,322.075012,315.056,345.003021,624.713989,445.526978,408.789001,538.802002,
75.18,317.802002,404.211029,321.884003,315.131989,344.621002,624.104004,444.572998,408.522003,537.657043,
75.2,317.725983,402.455994,321.655975,315.093994,344.431,623.722046,444.382019,408.178009,536.131042,
75.22,317.307007,401.158997,321.732025,314.902985,344.621002,622.119995,443.657013,407.415009,535.177979,
75.24,317.078003,399.824005,321.541016,314.597992,344.431,620.289001,442.894012,407.377014,534.223999,
75.26,317.307007,398.487976,321.808014,314.635986,344.278015,619.411987,442.436981,407.263,532.660034,
75.28,317.345001,397.001007,322.151978,314.673981,343.820007,617.885986,441.75,406.805023,531.592041,
75.3,317.039001,395.70401,321.655975,314.483002,343.591003,616.054016,441.101013,406.118011,530.52301,b1 100nm PF044189-48
75.32,316.886993,394.291992,321.57901,315.207977,343.401001,614.68103,440.376007,405.851013,529.150024,
75.34,316.733978,392.803986,321.77002,315.056,343.591003,613.268982,439.690002,405.66098,527.739014,
75.36,317.191986,391.31601,321.655975,315.169983,343.629974,611.55304,439.040985,405.431976,526.593994,
75.38,317.153992,390.019012,321.503021,315.245972,342.905029,609.455017,438.201996,405.164978,525.296997,
75.4,317.22998,388.722015,321.427002,314.444977,343.019012,607.546997,437.630005,404.745026,524.229004,
75.42,317.115997,387.692017,321.160004,314.406982,343.019012,605.411011,437.018982,404.287018,522.970032,
75.44,316.811005,386.777008,320.892975,314.406982,342.828003,603.351013,436.484985,404.058014,521.978027,
75.46,316.886993,385.327026,321.388977,314.559998,342.866974,601.442993,435.645996,403.791016,520.986023,
75.48,316.772003,383.915009,321.197998,314.940979,342.676025,598.963013,435.303009,403.447998,519.651001,
75.5,316.811005,382.809021,321.007019,315.285004,342.409027,596.86499,434.615997,402.761017,518.888,
75.52,317.115997,381.817017,321.045013,314.330994,342.180023,594.766968,433.661987,402.647003,517.552979,
75.54,316.924988,380.32901,320.854004,314.330994,341.951019,592.553955,432.747009,402.380005,516.33197,
75.56,316.811005,379.56601,321.083008,314.368988,341.608002,590.34198,432.135986,402.074005,515.263977,
75.58,316.848999,378.613007,321.121002,314.330994,341.455017,587.937988,431.639984,401.540009,514.539001,
75.6,316.772003,377.276978,321.007019,314.444977,341.378998,585.458008,431.029999,401.350006,513.546997,
75.62,316.619995,376.399994,321.007019,314.978973,341.341003,583.131042,430.533997,401.121002,512.25,
75.64,316.733978,375.140991,320.968994,314.635986,341.264008,580.651978,430.114014,401.121002,511.562988,
75.66,317.000977,374.148987,321.007019,314.444977,341.149994,578.439026,429.084015,400.471985,510.494995,
75.68,317.115997,373.347992,320.968994,314.444977,341.112,575.768982,428.169006,400.320007,509.617981,
75.7,316.848999,372.509003,320.968994,314.292999,340.653992,573.403015,427.863007,399.975983,508.548981,
75.72,316.962982,371.096985,321.045013,314.292999,340.539978,571.725037,427.32901,399.518005,507.480988,
75.74,317.115997,370.410004,320.701996,314.292999,340.15799,568.825012,426.451996,399.365997,506.680023,
75.76,316.733978,369.915009,320.358002,314.406982,340.386993,566.268982,426.451996,398.90799,505.61203,
75.78,316.619995,368.88501,320.358002,314.711975,340.272003,564.208984,426.070007,398.71698,504.696014,
75.8,316.811005,368.122009,320.358978,314.483002,340.15799,561.730042,424.77301,398.527008,503.589996,
75.82,316.733978,367.472992,320.282013,314.330994,340.044006,559.13501,424.086975,398.106995,502.368988,
75.84,316.811005,366.32901,320.205994,314.292999,339.852997,556.388977,424.239014,397.915985,501.300995,
75.86,316.886993,365.489014,320.320007,313.681976,339.852997,554.404968,423.171021,397.497009,500.118011,
75.88,317.191986,364.878998,320.472992,313.414978,339.281006,551.962952,422.675018,397.306,499.54599,
75.9,316.848999,364.306976,320.511017,314.139984,338.975006,550.055969,422.332001,397.11499,498.210999,
75.92,316.924988,363.314972,320.434998,314.330994,338.860992,548.187012,421.873993,396.656982,497.218994,
75.94,316.733978,362.819,320.167999,314.330994,338.822998,545.440002,421.187012,396.427979,496.455994,
75.96,316.772003,362.399017,319.634003,314.368988,338.822998,542.692993,420.576996,396.046997,495.425995,
75.98,316.772003,361.598022,319.901001,314.444977,338.747009,540.557007,420.234009,395.817993,494.587006,
76,316.886993,360.720978,320.015015,314.255005,338.747009,538.153015,419.622986,395.588989,493.557007,
76.02,316.886993,360.071991,320.015015,314.215973,338.631989,535.788025,418.859985,395.475006,492.756012,
76.04,316.733978,359.537994,320.397003,314.255005,338.747009,533.842041,418.363983,395.208008,491.993011,
76.06,316.733978,358.850983,320.397003,314.330994,338.631989,531.592041,417.945007,394.863983,490.772003,
76.08,317.307007,358.393005,319.786011,314.483002,338.212006,529.608032,417.524994,394.787994,489.933014,
76.1,316.848999,358.049988,319.671997,314.940979,337.60199,527.777039,417.028992,394.253998,489.283997,
76.12,316.695984,357.210999,319.786011,314.711975,337.830994,525.372986,416.457001,394.062988,488.216003,
76.14,316.811005,356.332977,319.786011,314.559998,337.830994,523.466003,415.540985,393.643005,487.376007,
76.16,316.962982,355.98999,319.671997,314.483002,337.334991,521.062012,418.325989,393.299988,486.537018,
76.18,316.65799,355.417999,319.748016,314.330994,337.677979,518.963989,414.777985,393.223999,485.698029,
76.2,317.000977,354.692993,319.671997,314.522003,337.716003,517.018982,412.527008,393.03299,485.049011,
76.22,316.772003,354.350006,320.015015,314.597992,337.60199,515.453979,415.540985,392.880005,484.286011,
76.24,316.811005,354.083008,319.634003,314.789001,337.296997,513.355957,413.901001,392.727997,483.408997,
76.26,316.848999,353.548004,319.404999,315.093994,336.992004,511.562988,413.213989,392.460999,482.454987,
76.28,317.268005,353.128998,319.442993,314.940979,336.64798,509.57901,416.074982,392.38501,481.501007,
76.3,317.039001,352.441986,319.519012,314.597992,336.266998,507.328979,414.893005,391.506989,480.777008,
76.32,317.000977,351.832001,319.557007,314.406982,336.380981,505.268982,413.557007,391.850006,479.976013,
76.34,316.811005,351.527008,319.367004,314.292999,336.533997,503.970978,414.281982,391.393005,478.868988,
76.36,317.039001,350.839996,319.519012,314.368988,336.304993,502.292999,413.78598,390.782013,478.372986,
76.38,317.153992,350.764008,319.138,314.826996,336.342987,500.424042,412.145996,390.59201,477.418976,
76.4,316.772003,350.229004,318.641998,314.902985,336.342987,499.011993,411.916992,390.363007,476.846985,
76.42,317.115997,349.657013,318.794006,314.789001,336.075989,497.256989,412.641998,390.247986,475.894012,
76.44,317.039001,349.657013,319.138,314.559998,335.655975,495.158997,412.221985,390.134003,475.244995,
76.46,316.848999,349.238007,319.02301,314.940979,335.770996,493.975983,411.191986,390.096008,474.328979,
76.48,316.811005,348.475006,319.138,314.673981,335.466003,492.450012,411.612,389.179993,473.605011,
76.5,317.115997,348.475006,319.138,314.635986,335.159973,490.772003,410.734009,388.722015,473.070007,
76.52,317.000977,348.360016,318.794006,315.207977,335.121979,489.131012,409.819,388.722015,472.269012,
76.54,317.039001,347.75,318.604004,315.514008,334.970001,487.872009,410.315002,388.416992,471.545013,
76.56,317.22998,347.445007,318.604004,315.398987,334.970001,486.232025,409.208008,388.226013,470.782013,
76.58,316.733978,347.253998,318.717987,314.711975,334.703003,484.858978,408.063995,388.149994,470.17099,
76.6,316.962982,346.796021,318.298004,314.86499,334.473999,483.71402,407.949005,388.036011,469.102997,
76.62,317.078003,346.071014,318.794006,314.483002,334.207001,482.03598,408.674011,387.959015,468.416016,
76.64,316.848999,346.071014,318.871002,314.330994,333.902008,480.319,407.45401,387.692017,467.882019,
76.66,317.039001,345.84201,318.527008,314.826996,334.015991,479.097992,407.45401,387.540009,466.96698,
76.68,316.886993,345.384979,318.375,315.474976,333.862976,477.380981,407.950012,387.463013,466.356018,
76.7,316.619995,344.927002,317.841003,315.245972,333.748993,476.695007,406.118011,387.005005,466.08902,
76.72,317.22998,344.697998,317.916992,315.474976,333.481995,475.587982,405.851013,387.119995,465.517029,
76.74,317.039001,344.507019,317.954987,315.169983,333.290985,474.100006,405.889008,386.96701,464.830017,
76.76,316.924988,344.354004,318.450989,314.789001,333.177002,472.459991,404.59201,386.433014,464.448975,
76.78,316.924988,344.164001,318.488983,314.826996,333.252991,470.820007,402.647003,386.433014,463.685974,
76.8,317.078003,343.667999,318.031006,315.703979,332.910004,469.598999,403.486023,386.089996,463.113983,
76.82,316.811005,343.210022,318.070007,315.741974,332.756989,468.45401,403.104004,386.014008,462.541016,
76.84,316.962982,343.019012,317.954987,315.819,333.177002,467.69101,402.188995,385.594025,462.083008,
76.86,316.886993,342.943024,317.458984,316.315002,332.527985,466.165009,401.463989,385.136017,461.510986,
76.88,317.000977,342.828003,317.612,315.932983,332.031982,464.830017,401.388,385.327026,460.863007,
76.9,317.078003,342.027008,317.725983,315.018005,332.527985,463.64798,400.320007,385.136017,459.984985,
76.92,316.886993,341.798004,318.031006,314.711975,332.451996,462.960999,399.824005,384.640015,459.56601,
76.94,317.22998,341.645996,318.070007,315.018005,331.955994,461.510986,400.204987,384.564026,458.992981,
76.96,317.078003,341.684021,317.764008,314.978973,332.451996,460.213989,399.785004,384.411011,458.191986,
76.98,316.65799,341.264008,317.382996,315.894989,332.337006,459.412994,398.945984,384.182007,457.77301,
77,316.962982,341.264008,317.078003,316.085999,331.803009,458.000977,398.678986,383.915009,457.123993,
77.02,316.811005,341.112,317.22998,316.161987,331.880005,456.743011,398.106995,383.572021,456.285004,
77.04,316.695984,340.463013,317.42099,316.009003,332.031982,455.980011,397.457977,383.495972,456.131989,
77.06,316.772003,340.463013,317.841003,315.474976,331.497986,455.330994,397.497009,383.190979,455.826996,
77.08,317.115997,340.653992,317.687988,315.131989,331.497986,454.300995,397.419983,383.190979,455.139984,
77.1,317.115997,340.082001,317.612,315.207977,331.651001,453.462006,397.076996,383.114014,454.263,
77.12,316.772003,339.738007,317.612,315.703979,331.651001,452.394012,396.809998,382.847015,453.346985,
77.14,316.733978,340.005005,317.42099,315.665985,331.346008,450.944,396.16098,382.466003,452.928009,
77.16,316.733978,339.815002,317.153992,315.894989,331.040009,450.372009,395.779999,382.122009,452.470001,
77.18,316.962982,339.471008,317.078003,315.665985,331.268982,449.876007,395.664978,382.122009,452.203003,
77.2,317.000977,339.623993,317.725983,315.474976,330.963989,448.57901,395.092987,381.664978,451.325012,
77.22,317.22998,340.044006,317.878998,315.056,330.925995,447.854004,394.138977,381.436005,450.944,
77.24,318.298004,339.738007,317.802002,315.093994,331.001984,446.404022,394.596985,381.28299,450.485992,
77.26,319.138,339.433014,317.725983,315.093994,330.925995,445.603027,394.291992,381.28299,449.98999,
77.28,320.053009,339.700012,317.612,314.711975,330.77301,444.763977,393.453003,380.825012,448.998016,
77.3,321.503021,339.738007,317.22998,315.627991,330.506012,443.695007,393.376007,380.634979,448.654999,
77.32,323.334015,339.433014,316.848999,315.552002,330.621002,442.856018,392.727997,380.519989,448.083008,
77.34,325.890015,339.089996,317.345001,315.018005,330.467987,442.016998,392.574982,380.252991,447.091003,
77.36,329.018005,338.860992,317.307007,314.978973,330.238983,441.368011,392.460999,380.062012,446.671021,
77.38,331.955994,338.669983,317.42099,314.978973,330.506012,439.919006,392.423004,379.910004,446.365997,
77.4,335.466003,338.747009,317.496979,314.673981,330.429993,439.117004,392.231995,379.718994,445.793976,
77.42,339.052002,338.822998,317.42099,314.789001,330.200989,438.393005,391.889008,379.48999,445.374023,
77.44,342.752014,338.556,317.153992,315.018005,330.658997,437.247986,391.126007,379.222992,444.801971,
77.46,346.682007,337.830994,317.078003,315.018005,330.544006,436.562012,391.049011,379.070007,444.039001,
77.48,350.648987,338.022003,317.153992,314.826996,330.125,436.104004,390.324005,378.841003,443.35202,
77.5,354.350006,337.945007,316.962982,314.597992,330.087006,435.112,389.942993,378.72699,443.046997,
77.52,358.393005,337.296997,317.078003,314.444977,330.429993,434.005005,389.942993,378.346008,442.742004,
77.54,362.056,336.838989,317.42099,314.330994,329.858002,433.432983,389.408997,378.384003,441.55899,
77.56,365.337006,336.725006,317.22998,314.406982,330.238983,432.212006,388.950989,378.154999,441.291992,
77.58,368.808014,336.725006,317.268005,314.86499,330.391998,431.411011,388.950989,377.734985,440.833984,
77.6,372.050995,336.266998,316.811005,314.751007,329.553009,430.838989,388.378998,377.811005,440.109009,
77.62,375.294006,335.770996,316.772003,314.559998,329.971985,430,388.226013,377.505981,439.690002,
77.64,377.696991,335.695007,317.000977,314.406982,330.467987,429.084015,387.730011,377.238983,438.927002,
77.66,379.756989,335.428009,317.496979,314.215973,329.399994,428.588013,387.463013,377.047974,438.431,
77.68,381.703003,334.703003,317.535004,314.215973,329.743011,428.016022,387.386993,376.628998,438.086975,
77.7,383.305023,334.703003,317.268005,314.139984,329.971985,427.177002,387.27301,376.475983,437.705994,
77.72,384.60202,334.320984,317.153992,314.177979,328.828003,426.757019,387.082001,375.865997,437.209991,
77.74,385.785004,333.977997,316.772003,314.559998,329.057007,426.032013,386.585999,376.017975,436.638,
77.76,387.005005,333.977997,316.772003,314.330994,329.743011,424.849976,386.319,375.40799,436.333008,
77.78,387.692017,334.320984,317.000977,314.292999,329.095001,424.163025,386.242004,375.369995,435.837006,
77.8,387.997009,334.015991,317.000977,314.255005,329.057007,423.247009,385.556,375.561005,435.645996,
77.82,388.341003,333.862976,316.848999,313.567993,329.820007,423.132996,385.44101,375.178986,434.92099,
77.84,388.226013,333.901001,317.345001,313.643982,329.285004,422.561005,385.250977,374.682983,434.119995,
77.86,387.768005,333.901001,317.307007,313.796997,328.980011,421.798004,384.792999,374.110992,433.738007,
77.88,387.845001,333.519989,316.772003,314.255005,329.209015,421.302002,384.945007,373.843994,433.471008,
77.9,387.653992,333.444,316.582001,313.988007,328.980011,420.385986,385.136017,373.501007,433.052002,
77.92,387.15802,333.177002,316.505005,314.026001,328.713013,419.546997,384.526001,373.462006,432.785004,
77.94,386.662018,333.328979,316.811005,314.215973,329.057007,418.859985,383.686005,373.690979,432.402985,
77.96,385.861023,333.214996,316.848999,313.453003,328.980011,418.516998,384.068024,373.118988,431.755005,
77.98,384.983978,333.252991,316.772003,313.263,328.751007,418.174011,383.457977,372.813995,431.259003,
78,384.297028,333.444,317.039001,313.643982,329.018005,417.524994,382.809021,372.699005,430.725006,
78.02,383.305023,333.252991,316.695984,313.414978,329.132996,416.686005,383.152008,372.279999,430.381012,
78.04,382.503998,333.023987,316.46698,313.720001,328.636993,416.379974,382.847015,371.783997,429.80899,
78.06,381.436005,333.023987,316.123993,313.988007,328.674988,416.457001,382.313019,371.325989,429.313019,
78.08,380.023987,332.910004,316.237976,313.872986,328.941986,415.044983,382.351013,370.868011,428.778992,
78.1,378.841003,332.414001,316.46698,313.759003,328.980011,414.052979,381.893005,370.524994,428.130005,
78.12,377.658997,332.222992,316.352997,313.567993,328.828003,414.472992,381.169006,370.372009,428.09201,
78.14,376.895996,332.298981,316.505005,313.14798,328.980011,413.138,380.977997,369.799988,427.673004,
78.16,375.521973,331.497986,316.619995,313.529999,328.636993,412.26001,381.09201,369.494995,427.024017,
78.18,374.264008,331.688995,316.428986,313.453003,328.369995,412.450989,380.634979,369.64801,426.833008,
78.2,372.96701,331.841003,316.085999,313.605988,328.713013,411.687988,380.023987,368.960999,426.337006,
78.22,371.630981,331.192993,316.237976,314.063995,328.674988,411.040009,379.833008,368.769989,425.803009,
78.24,370.524994,330.734985,316.161987,313.605988,328.369995,410.963013,379.756989,368.846008,425.154999,
78.26,369.53299,330.850006,315.781006,313.263,328.484009,410.582001,379.527985,368.464996,424.811981,
78.28,368.274017,330.963989,316.048004,313.376984,328.828003,409.437012,379.147003,368.045013,424.430023,
78.3,367.244019,330.811005,316.582001,313.453003,328.179016,409.208008,379.109009,367.931,424.506012,
78.32,365.680023,331.040009,316.048004,313.414978,328.140991,408.751007,378.764984,367.854004,424.201019,
78.34,364.764008,331.154999,316.085999,313.453003,328.369995,408.063995,378.574005,367.931,423.667023,
78.36,363.46701,330.811005,316.199982,313.492004,328.446014,407.529999,378.307007,367.854004,423.095001,
78.38,362.437012,330.391998,316.048004,313.300995,328.140991,407.567993,378.230988,367.549011,422.598999,
78.4,361.559998,330.811005,316.123993,313.033997,328.21701,406.958008,377.963989,367.205994,421.798004,
78.42,360.263,330.391998,316.505005,312.766998,328.255005,406.614014,378.268982,367.091003,421.644989,
78.44,359.38501,329.895996,316.277008,313.376984,327.950012,405.966003,378.307007,366.634003,421.225006,
78.46,358.316986,330.200989,316.237976,312.880981,328.179016,405.279022,378.307007,366.748016,420.843994,
78.48,357.402008,329.858002,316.199982,312.996002,327.988007,405.012024,377.850006,366.824005,420.69101,
78.5,356.561981,329.781006,316.315002,313.109985,327.721008,404.973999,377.77298,366.786011,420.234009,
78.52,355.531982,329.553009,316.085999,312.918976,328.332001,404.516022,377.354004,366.671997,419.432007,
78.54,354.539978,329.437988,316.123993,312.842987,328.294006,403.753021,377.200989,366.481018,419.393982,
78.56,353.587006,329.666992,316.65799,312.5,327.644989,403.333008,376.780975,366.175995,418.936005,
78.58,352.975983,329.095001,316.237976,312.613983,327.835999,402.761017,377.125,365.833008,418.821991,
78.6,351.945984,328.980011,316.048004,312.5,327.721008,402.22702,376.666992,365.451019,418.668976,
78.62,350.877991,329.247009,316.085999,312.651978,327.302002,402.188995,376.057007,365.833008,417.905975,
78.64,350.11499,328.980011,316.048004,312.766998,327.531006,401.959991,375.521973,365.641998,417.333984,
78.66,349.313995,328.980011,316.009003,312.842987,327.606995,401.006012,375.065002,365.565979,417.257996,
78.68,348.855988,328.865997,316.085999,312.423004,327.492004,400.929993,374.949982,365.451019,416.915009,
78.7,348.131012,328.636993,316.009003,312.384979,327.149017,400.662994,375.027008,365.375,416.686005,
78.72,347.101013,327.721008,316.048004,312.30899,327.644989,399.899994,374.682983,364.917023,416.494995,
78.74,346.453003,328.140991,316.65799,312.233002,327.302002,399.403992,374.302002,364.764008,416.152008,
78.76,345.690002,328.332001,316.46698,312.384979,326.958008,399.290009,373.997009,364.955017,415.807983,
